Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Support,Closed,Low,Mail,2023-04-27 20:45:00,2023-05-29 06:00:00,2023-04-28 07:28:00.000000000,2023-04-28 07:28:00.000000000,2023-04-30 19:53:00.000000000,71.0,Offered,0,1,137.0,4269.0,2109.0,4269.0,2109.0,4269.0,2109.0,Is my treatment covered (IMTC)
Support,Closed,Low,Mail,2023-04-27 20:57:00,2023-06-04 06:02:00,2023-04-28 07:28:00.000000000,2023-04-28 07:28:00.000000000,2023-05-06 21:32:00.000000000,217.0,Offered,0,3,130.0,12995.0,6482.0,12995.0,6482.0,12994.0,6482.0,Health Benefits
Reimbursement Claims,Hold,Low,Closed Ticket,2023-04-27 21:13:00,2023-06-15 00:00:00,2023-04-28 10:18:00.000000000,2023-04-28 10:18:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,13,465.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,69287.0,34544.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-27 21:44:00,2023-05-26 06:10:00,2023-04-28 12:11:00.000000000,2023-04-28 12:11:00.000000000,2023-04-27 21:44:00.000000000,0.0,Offered,0,1,192.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-27 21:52:00,2023-04-28 10:18:00,2023-04-28 10:18:00.000000000,2023-04-28 10:18:00.000000000,2023-04-28 10:18:00.000000000,12.0,Offered,0,0,1852.1139498432601,746.0,79.0,746.0,79.0,746.0,79.0,Not Fill
Support,Closed,Low,Mail,2023-04-27 22:15:00,2023-05-29 06:00:00,2023-04-28 07:28:00.000000000,2023-04-28 07:28:00.000000000,2023-04-30 19:53:00.000000000,70.0,Offered,0,1,153.0,4177.0,2093.0,4177.0,2093.0,4177.0,2093.0,Claims
Reimbursement Claims,Open,Low,Mail,2023-04-27 22:21:00,2023-06-15 13:28:00,2023-04-28 10:20:00.000000000,2023-04-28 10:20:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,5,289.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,70027.0,34646.0,Not Fill
Support,Closed,Low,Mail,2023-04-27 22:31:00,2023-05-31 06:08:00,2023-04-28 07:29:00.000000000,2023-04-28 07:29:00.000000000,2023-05-02 10:17:00.000000000,108.0,Offered,0,2,23.0,6465.0,2957.0,6465.0,2957.0,6465.0,2957.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-27 22:32:00,2023-06-10 16:36:00,2023-04-28 10:20:00.000000000,2023-04-28 10:20:00.000000000,2023-05-21 16:27:00.000000000,570.0,Offered,0,4,3241.0,34194.0,16287.0,34194.0,16287.0,34193.0,16827.0,Not Fill
Support,Closed,Low,Mail,2023-04-27 22:57:00,2023-05-31 06:08:00,2023-04-28 07:29:00.000000000,2023-04-28 07:29:00.000000000,2023-05-02 20:23:00.000000000,117.0,Offered,0,2,0.0,7045.0,3563.0,7045.0,3563.0,7046.0,3563.0,Claims
Support,Closed,Low,Mail,2023-04-27 22:58:00,2023-05-30 06:07:00,2023-04-28 07:29:00.000000000,2023-04-28 07:29:00.000000000,2023-05-01 15:17:00.000000000,88.0,4,0,2,0.0,5299.0,2537.0,5299.0,2537.0,5298.0,2537.0,Is my treatment covered (IMTC)
Onboardings,Pending,Low,Mail,2023-04-27 23:04:00,2023-06-02 10:21:00,2023-04-28 10:38:00.000000000,2023-04-28 10:38:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,13,560.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,4479.0,2443.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-04-27 23:16:00,2023-06-07 06:44:00,2023-04-27 23:16:00.000000000,2023-04-27 23:16:00.000000000,2023-05-17 13:43:00.000000000,470.0,Offered,0,5,503.0,28227.0,13963.0,28227.0,13963.0,28227.0,13963.0,Not Fill
Support,Closed,Low,Mail,2023-04-27 23:19:00,2023-05-31 06:08:00,2023-04-28 07:29:00.000000000,2023-04-28 07:29:00.000000000,2023-05-02 20:23:00.000000000,117.0,Offered,0,4,0.0,7023.0,3563.0,7023.0,3563.0,7025.0,3564.0,Claims
Endorsements,Closed,Low,Mail,2023-04-27 23:21:00,2023-06-07 06:44:00,2023-05-11 18:43:00.000000000,2023-05-11 18:43:00.000000000,2023-05-12 12:04:00.000000000,349.0,Offered,0,1,10265.0,20923.0,10265.0,20923.0,10265.0,20923.0,10265.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-27 23:58:00,2023-05-27 06:07:00,2023-04-28 07:29:00.000000000,2023-04-28 07:29:00.000000000,2023-04-28 17:24:00.000000000,17.0,Offered,0,1,505.0,1046.0,505.0,1046.0,505.0,1046.0,505.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 11:02:00.000000000,2023-04-28 11:02:00.000000000,2023-05-10 19:04:00.000000000,300.0,Offered,0,2,123.0,18004.0,9245.0,18004.0,9245.0,242.0,123.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-05-03 12:48:00.000000000,2023-05-03 12:48:00.000000000,2023-05-03 12:49:00.000000000,126.0,Offered,0,2,3829.0,7549.0,3830.0,7549.0,3830.0,7549.0,3830.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-04 06:02:00,2023-05-06 17:05:00.000000000,2023-05-06 17:05:00.000000000,2023-05-06 17:05:00.000000000,202.0,Offered,0,1,6246.0,12125.0,6246.0,12125.0,6246.0,12125.0,6246.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-14 12:41:00,2023-05-11 18:44:00.000000000,2023-05-11 18:44:00.000000000,2023-06-14 12:41:00.000000000,1134.0,Offered,0,0,1852.1139498432601,68021.0,34061.0,68021.0,34061.0,68021.0,34062.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-10 13:21:00.000000000,2023-05-10 13:21:00.000000000,2023-05-10 13:21:00.000000000,294.0,Offered,0,1,8901.0,17661.0,8901.0,17661.0,8901.0,17661.0,8901.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-29 06:00:00,2023-04-28 11:10:00.000000000,2023-04-28 11:10:00.000000000,2023-04-30 20:50:00.000000000,62.0,Offered,0,3,131.0,3710.0,2151.0,3710.0,2151.0,287.0,168.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 11:07:00.000000000,2023-04-28 11:07:00.000000000,2023-05-10 19:08:00.000000000,300.0,Offered,0,2,127.0,18008.0,9248.0,18008.0,9248.0,247.0,127.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:09:00,2023-05-03 20:02:00.000000000,2023-05-03 20:02:00.000000000,2023-05-09 16:42:00.000000000,274.0,Offered,0,1,8382.0,16422.0,8382.0,16422.0,8382.0,7982.0,4263.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-02 09:59:00,2023-05-02 09:59:00.000000000,2023-05-02 09:59:00.000000000,2023-05-02 09:59:00.000000000,99.0,Offered,0,0,1852.1139498432601,5939.0,2939.0,5939.0,2939.0,5939.0,2939.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 12:36:00,2023-04-28 16:49:00.000000000,2023-04-28 16:49:00.000000000,2023-05-18 12:23:00.000000000,485.0,Offered,0,3,470.0,29123.0,14603.0,29123.0,14603.0,589.0,470.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-12 21:02:00,2023-05-04 09:50:00.000000000,2023-05-04 09:50:00.000000000,2023-06-12 21:02:00.000000000,1094.0,Offered,0,1,33120.0,65642.0,33120.0,65642.0,33120.0,65641.0,33120.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-09 12:32:00,2023-05-09 12:32:00.000000000,2023-05-09 12:32:00.000000000,2023-05-09 12:32:00.000000000,270.0,Offered,0,0,1852.1139498432601,16172.0,8132.0,16172.0,8132.0,16172.0,8132.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-27 06:07:00,2023-04-28 12:48:00.000000000,2023-04-28 12:48:00.000000000,2023-04-28 18:51:00.000000000,12.0,Offered,0,1,592.0,711.0,592.0,711.0,592.0,348.0,229.0,Not Fill
Endorsements,Pending,Low,Mail,2023-04-28 07:00:00,2023-05-19 10:57:00,2023-05-11 18:49:00.000000000,2023-05-11 18:49:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,30477.0,15237.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-14 21:46:00,2023-05-11 18:50:00.000000000,2023-05-11 18:50:00.000000000,2023-05-14 21:46:00.000000000,399.0,Offered,0,0,1852.1139498432601,23926.0,12240.0,23926.0,12240.0,23926.0,12240.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-12 21:00:00,2023-05-04 09:51:00.000000000,2023-05-04 09:51:00.000000000,2023-06-12 21:00:00.000000000,1094.0,Offered,0,0,1852.1139498432601,65640.0,33120.0,65640.0,33120.0,65641.0,33120.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-16 17:50:00,2023-05-11 18:52:00.000000000,2023-05-11 18:52:00.000000000,2023-05-16 17:50:00.000000000,443.0,Offered,0,0,1852.1139498432601,26570.0,13491.0,26570.0,13491.0,26570.0,13490.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-02 06:09:00,2023-04-28 16:01:00.000000000,2023-04-28 16:01:00.000000000,2023-05-04 11:28:00.000000000,148.0,Offered,0,2,425.0,8908.0,4469.0,8908.0,4469.0,545.0,425.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-03 06:08:00,2023-05-05 17:01:00.000000000,2023-05-05 17:01:00.000000000,2023-05-05 17:01:00.000000000,178.0,Offered,0,3,5522.0,10681.0,5522.0,10681.0,5522.0,10681.0,5522.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-02 06:09:00,2023-04-28 11:13:00.000000000,2023-04-28 11:13:00.000000000,2023-05-04 10:13:00.000000000,147.0,Offered,0,1,4393.0,8833.0,4393.0,8833.0,4393.0,8833.0,4393.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-06 06:11:00,2023-05-08 12:55:00.000000000,2023-05-08 12:55:00.000000000,2023-05-08 12:55:00.000000000,246.0,Offered,0,1,7435.0,14755.0,7435.0,14755.0,7435.0,14755.0,7435.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-02 06:09:00,2023-04-28 11:10:00.000000000,2023-04-28 11:10:00.000000000,2023-05-04 10:10:00.000000000,147.0,Offered,0,1,4391.0,8830.0,4391.0,8830.0,4391.0,8830.0,4391.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-12 15:47:00,2023-04-28 12:49:00.000000000,2023-04-28 12:49:00.000000000,2023-06-12 15:47:00.000000000,1089.0,Offered,0,0,1852.1139498432601,65327.0,32808.0,65327.0,32808.0,828.0,708.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-04 06:02:00,2023-05-06 16:52:00.000000000,2023-05-06 16:52:00.000000000,2023-05-06 16:52:00.000000000,202.0,Offered,0,1,6232.0,12112.0,6232.0,12112.0,6232.0,12112.0,6232.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-30 15:25:00,2023-05-11 18:55:00.000000000,2023-05-11 18:55:00.000000000,2023-05-30 15:25:00.000000000,776.0,Offered,0,0,1852.1139498432601,46585.0,23426.0,46585.0,23426.0,46585.0,23425.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-06 06:11:00,2023-04-28 16:01:00.000000000,2023-04-28 16:01:00.000000000,2023-05-08 12:54:00.000000000,246.0,Offered,0,3,426.0,14754.0,7434.0,14754.0,7434.0,545.0,426.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-02 06:09:00,2023-05-06 17:34:00.000000000,2023-05-03 15:12:00.000000000,2023-05-04 19:06:00.000000000,156.0,Offered,0,2,4927.0,9366.0,4927.0,9366.0,4927.0,9366.0,4927.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-22 12:56:00,2023-05-11 18:58:00.000000000,2023-05-11 18:58:00.000000000,2023-05-22 12:56:00.000000000,582.0,Offered,0,0,1852.1139498432601,34916.0,17516.0,34916.0,17516.0,34915.0,17516.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-12 20:59:00,2023-05-11 19:00:00.000000000,2023-05-11 19:00:00.000000000,2023-06-12 20:59:00.000000000,1094.0,Offered,0,1,33120.0,65639.0,33120.0,65639.0,33120.0,65640.0,33120.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-04 10:42:00,2023-04-28 12:49:00.000000000,2023-04-28 12:49:00.000000000,2023-05-04 10:42:00.000000000,148.0,Offered,0,0,1852.1139498432601,8862.0,4422.0,8862.0,4422.0,828.0,708.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-04 06:02:00,2023-04-28 11:33:00.000000000,2023-04-28 11:33:00.000000000,2023-05-06 18:05:00.000000000,203.0,Offered,0,2,154.0,12185.0,6305.0,12185.0,6305.0,273.0,154.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 11:05:00.000000000,2023-04-28 11:05:00.000000000,2023-05-10 19:06:00.000000000,300.0,Offered,0,2,126.0,18006.0,9246.0,18006.0,9246.0,245.0,126.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-06 17:56:00,2023-05-06 17:56:00.000000000,2023-05-06 17:56:00.000000000,2023-05-06 17:56:00.000000000,203.0,Offered,0,0,1852.1139498432601,12176.0,6297.0,12176.0,6297.0,12176.0,6297.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-08 12:46:00,2023-05-08 12:46:00.000000000,2023-05-08 12:46:00.000000000,2023-05-08 12:46:00.000000000,246.0,Offered,0,0,1852.1139498432601,14746.0,7427.0,14746.0,7427.0,14746.0,7426.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-31 06:08:00,2023-05-02 16:17:00.000000000,2023-05-02 16:17:00.000000000,2023-05-02 16:18:00.000000000,105.0,Offered,0,2,3318.0,6318.0,3318.0,6318.0,3318.0,6318.0,3319.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-04 06:02:00,2023-05-06 17:41:00.000000000,2023-05-06 17:41:00.000000000,2023-05-06 17:41:00.000000000,203.0,Offered,0,2,6281.0,12161.0,6281.0,12161.0,6281.0,12161.0,6281.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-03 06:08:00,2023-04-28 10:43:00.000000000,2023-04-28 10:43:00.000000000,2023-05-05 17:25:00.000000000,178.0,Offered,0,2,104.0,10705.0,5545.0,10705.0,5545.0,223.0,104.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-04-28 14:30:00.000000000,2023-04-28 14:30:00.000000000,2023-05-03 13:41:00.000000000,127.0,Offered,0,2,330.0,7601.0,3882.0,7601.0,3882.0,450.0,330.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-03 20:05:00,2023-05-03 20:05:00.000000000,2023-05-03 20:05:00.000000000,2023-05-03 20:05:00.000000000,133.0,Offered,0,0,1852.1139498432601,7985.0,4265.0,7985.0,4265.0,7985.0,4265.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-05-02 14:52:00.000000000,2023-05-02 14:52:00.000000000,2023-05-03 16:42:00.000000000,130.0,Offered,0,2,3233.0,7782.0,4062.0,7782.0,4062.0,6232.0,3233.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 15:00:00.000000000,2023-04-28 15:00:00.000000000,2023-05-11 10:52:00.000000000,316.0,Offered,0,2,360.0,18952.0,9472.0,18952.0,9472.0,480.0,360.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-05 15:07:00.000000000,2023-05-05 15:07:00.000000000,2023-05-17 12:42:00.000000000,462.0,Offered,0,4,4271.0,27702.0,13903.0,27702.0,13903.0,8107.0,4388.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-12 13:00:00,2023-05-11 19:02:00.000000000,2023-05-11 19:02:00.000000000,2023-05-12 13:00:00.000000000,342.0,Offered,0,0,1852.1139498432601,20520.0,10321.0,20520.0,10321.0,20520.0,10320.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-29 06:00:00,2023-04-28 10:39:00.000000000,2023-04-28 10:39:00.000000000,2023-04-30 21:02:00.000000000,62.0,Offered,0,2,99.0,3722.0,2160.0,3722.0,2160.0,219.0,99.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-05-03 20:19:00.000000000,2023-05-03 20:19:00.000000000,2023-05-03 20:19:00.000000000,133.0,Offered,0,1,4280.0,7999.0,4280.0,7999.0,4280.0,7999.0,4280.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-12 14:39:00,2023-05-11 19:03:00.000000000,2023-05-11 19:03:00.000000000,2023-05-23 14:02:00.000000000,607.0,Offered,0,0,1852.1139498432601,36422.0,18302.0,36422.0,18302.0,36422.0,18303.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-04 06:02:00,2023-05-06 16:59:00.000000000,2023-05-06 16:59:00.000000000,2023-05-06 16:59:00.000000000,202.0,Offered,0,2,6240.0,12120.0,6240.0,12120.0,6240.0,12120.0,6240.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-13 11:31:00,2023-05-11 19:06:00.000000000,2023-05-11 19:06:00.000000000,2023-06-12 20:57:00.000000000,1094.0,Offered,0,1,33272.0,65637.0,33118.0,65637.0,33118.0,65637.0,33118.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 11:00:00.000000000,2023-04-28 11:00:00.000000000,2023-05-10 19:02:00.000000000,300.0,Offered,0,2,120.0,18002.0,9242.0,18002.0,9242.0,240.0,120.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-04-28 14:40:00.000000000,2023-04-28 14:40:00.000000000,2023-05-03 15:25:00.000000000,128.0,Offered,0,2,340.0,7705.0,3985.0,7705.0,3985.0,460.0,340.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-27 06:07:00,2023-04-28 18:23:00.000000000,2023-04-28 18:23:00.000000000,2023-04-28 18:23:00.000000000,11.0,Offered,0,1,563.0,683.0,563.0,683.0,563.0,683.0,563.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-01 06:08:00,2023-05-03 20:16:00.000000000,2023-05-03 20:16:00.000000000,2023-05-03 20:16:00.000000000,133.0,Offered,0,1,4277.0,7996.0,4277.0,7996.0,4277.0,7996.0,4277.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-03 18:08:00,2023-05-03 18:07:00.000000000,2023-05-03 18:07:00.000000000,2023-05-03 18:08:00.000000000,131.0,Offered,0,0,1852.1139498432601,7868.0,4149.0,7868.0,4149.0,7868.0,4148.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-11 19:07:00.000000000,2023-05-11 19:07:00.000000000,2023-05-16 17:04:00.000000000,442.0,Offered,0,0,1852.1139498432601,26524.0,13444.0,26524.0,13444.0,26524.0,13444.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-13 16:36:00,2023-05-11 19:08:00.000000000,2023-05-11 19:08:00.000000000,2023-05-24 16:03:00.000000000,633.0,Offered,0,2,19143.0,37983.0,19144.0,37983.0,19144.0,37983.0,19143.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-10 13:42:00.000000000,2023-05-10 13:42:00.000000000,2023-05-11 12:23:00.000000000,317.0,Offered,0,1,9564.0,19043.0,9564.0,19043.0,9564.0,19044.0,9564.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-04-28 16:06:00,2023-04-28 16:00:00.000000000,2023-04-28 16:00:00.000000000,2023-04-28 16:06:00.000000000,9.0,Offered,0,0,1852.1139498432601,546.0,426.0,546.0,426.0,547.0,427.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:09:00,2023-05-09 16:47:00.000000000,2023-05-09 16:47:00.000000000,2023-05-09 16:47:00.000000000,274.0,Offered,0,1,8387.0,16427.0,8387.0,16427.0,8387.0,16427.0,8387.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-10 11:41:00,2023-05-04 09:51:00.000000000,2023-05-04 09:51:00.000000000,2023-06-10 11:41:00.000000000,1037.0,Offered,0,0,1852.1139498432601,62201.0,31122.0,62201.0,31122.0,62201.0,31122.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-03 19:44:00.000000000,2023-05-03 19:44:00.000000000,2023-05-11 12:32:00.000000000,318.0,Offered,0,2,4245.0,19052.0,9572.0,19052.0,9572.0,7965.0,4245.0,Not Fill
Endorsements,Open,Low,Mail,2023-04-28 07:00:00,2023-05-11 19:08:00,2023-05-11 19:08:00.000000000,2023-05-11 19:08:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,19448.0,9969.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-29 19:37:00,2023-04-28 12:49:00.000000000,2023-04-28 12:49:00.000000000,2023-05-29 19:37:00.000000000,757.0,Offered,0,0,1852.1139498432601,45398.0,22958.0,45398.0,22958.0,828.0,709.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-02 06:09:00,2023-04-28 11:08:00.000000000,2023-04-28 11:08:00.000000000,2023-05-04 10:07:00.000000000,147.0,Offered,0,1,4388.0,8828.0,4388.0,8828.0,4388.0,8827.0,4388.0,Not Fill
Endorsements,Pending,Low,Mail,2023-04-28 07:00:00,2023-05-16 17:11:00,2023-05-08 17:51:00.000000000,2023-05-08 17:51:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,7732.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,26482.0,13403.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:09:00,2023-04-28 12:29:00.000000000,2023-04-28 12:29:00.000000000,2023-05-09 10:38:00.000000000,268.0,Offered,0,1,8019.0,16058.0,8019.0,16058.0,8019.0,16058.0,8019.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-13 16:36:00,2023-05-11 19:09:00.000000000,2023-05-11 19:09:00.000000000,2023-05-24 16:02:00.000000000,633.0,Offered,0,2,19142.0,37982.0,19142.0,37982.0,19142.0,37981.0,19141.0,Not Fill
Endorsements,Open,Low,Mail,2023-04-28 07:00:00,2023-05-11 19:12:00,2023-05-11 19:12:00.000000000,2023-05-11 19:12:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,19452.0,9972.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-04-28 12:24:00.000000000,2023-04-28 12:24:00.000000000,2023-05-11 12:23:00.000000000,317.0,Offered,0,2,211.0,19043.0,9564.0,19043.0,9564.0,330.0,211.0,Not Fill
Endorsements,Open,Low,Mail,2023-04-28 07:00:00,2023-05-11 19:13:00,2023-05-11 19:13:00.000000000,2023-05-11 19:13:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,19454.0,9974.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-06-07 06:44:00,2023-05-11 19:14:00.000000000,2023-05-11 19:14:00.000000000,2023-05-14 22:06:00.000000000,399.0,Offered,0,1,12240.0,23946.0,12240.0,23946.0,12240.0,23946.0,12240.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-12 19:07:00,2023-04-28 10:45:00.000000000,2023-04-28 10:45:00.000000000,2023-06-12 19:07:00.000000000,1092.0,Offered,0,2,105.0,65527.0,33007.0,65527.0,33007.0,225.0,105.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-28 07:00:00,2023-06-03 23:05:00,2023-05-11 19:15:00.000000000,2023-05-11 19:15:00.000000000,2023-06-03 23:05:00.000000000,880.0,Offered,0,0,1852.1139498432601,52805.0,26640.0,52805.0,26640.0,52806.0,26640.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-02 14:28:00,2023-05-02 14:28:00.000000000,2023-05-02 14:28:00.000000000,2023-05-02 14:28:00.000000000,103.0,Offered,0,0,1852.1139498432601,6209.0,3209.0,6209.0,3209.0,6209.0,3209.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-28 07:00:00,2023-05-29 06:00:00,2023-04-30 20:33:00.000000000,2023-04-30 20:33:00.000000000,2023-04-30 20:33:00.000000000,62.0,Offered,0,2,120.0,3693.0,2133.0,3693.0,2133.0,240.0,120.0,Not Fill
Endorsements,Pending,Low,Mail,2023-04-28 07:00:00,2023-06-15 11:25:00,2023-04-28 16:58:00.000000000,2023-04-28 16:58:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,8,478.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,7732.0,4012.0,Not Fill
