Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Reimbursement Claims,Hold,Low,Mail,2023-05-05 11:49:00,2023-06-18 21:38:00,2023-05-05 15:14:00.000000000,2023-05-05 15:14:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,270.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Support,Closed,Low,Mail,2023-05-05 11:51:00,2023-06-03 06:07:00,2023-05-05 12:21:00.000000000,2023-05-05 12:21:00.000000000,2023-05-05 15:20:00.000000000,3.0,Offered,0,1.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,Claims
Support,Closed,Low,Internal Communication,2023-05-05 11:54:00,2023-05-05 12:57:00,2023-05-05 12:13:00.000000000,2023-05-05 12:13:00.000000000,2023-05-05 12:57:00.000000000,1.0,Offered,0,2.0,1.0,63.0,63.0,63.0,63.0,63.0,63.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 11:55:00,2023-06-04 06:02:00,2023-05-05 12:13:00.000000000,2023-05-05 12:13:00.000000000,2023-05-06 13:00:00.000000000,25.0,Offered,0,1.0,784.0,1504.0,784.0,1504.0,784.0,1505.0,785.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 11:58:00,2023-06-09 12:35:00,2023-05-05 12:21:00.000000000,2023-05-05 12:21:00.000000000,2023-05-20 12:24:00.000000000,360.0,Offered,0,3.0,470.0,21626.0,10286.0,21626.0,10286.0,21626.0,10395.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 11:59:00,2023-06-06 06:11:00,2023-05-05 12:21:00.000000000,2023-05-05 12:21:00.000000000,2023-05-08 19:13:00.000000000,79.0,4,0,2.0,363.0,4754.0,2594.0,4754.0,2594.0,4754.0,2594.0,Not Fill
Onboardings,Pending,Low,Mail,2023-05-05 12:03:00,2023-06-09 15:34:00,2023-05-05 14:30:00.000000000,2023-05-05 14:30:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,2176.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,11108.0,5320.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 12:07:00,2023-06-03 06:07:00,2023-05-05 12:14:00.000000000,2023-05-05 12:14:00.000000000,2023-05-05 20:40:00.000000000,9.0,Offered,0,2.0,43.0,513.0,513.0,513.0,513.0,512.0,512.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 12:11:00,2023-06-06 06:11:00,2023-05-05 12:21:00.000000000,2023-05-05 12:21:00.000000000,2023-05-08 18:31:00.000000000,78.0,Offered,0,3.0,426.0,4700.0,2540.0,4700.0,2540.0,4700.0,2540.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 12:13:00,2023-06-03 06:07:00,2023-05-05 12:14:00.000000000,2023-05-05 12:14:00.000000000,2023-05-05 20:37:00.000000000,8.0,Offered,0,2.0,1.0,504.0,504.0,504.0,504.0,504.0,504.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:14:00,2023-05-11 13:27:00,2023-05-05 15:15:00.000000000,2023-05-05 15:15:00.000000000,2023-05-11 13:27:00.000000000,145.0,Offered,0,0.0,1852.1139498432601,8713.0,4393.0,8713.0,4393.0,8712.0,4392.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:21:00,2023-06-03 06:07:00,2023-05-05 15:15:00.000000000,2023-05-05 15:15:00.000000000,2023-05-05 18:09:00.000000000,6.0,Offered,0,1.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 12:22:00,2023-06-06 06:11:00,2023-05-05 13:15:00.000000000,2023-05-05 13:15:00.000000000,2023-05-08 17:27:00.000000000,77.0,Offered,0,1.0,2465.0,4625.0,2465.0,4625.0,2465.0,4625.0,2465.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:23:00,2023-06-14 14:38:00,2023-05-05 15:17:00.000000000,2023-05-05 15:17:00.000000000,2023-05-25 14:04:00.000000000,482.0,Offered,0,5.0,259.0,24874.0,12791.5,28901.0,14501.0,28902.0,14321.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:27:00,2023-06-07 06:42:00,2023-05-05 15:19:00.000000000,2023-05-05 15:19:00.000000000,2023-05-11 01:11:00.000000000,133.0,Offered,0,0.0,1852.1139498432601,7964.0,4113.0,7964.0,4113.0,7964.0,4113.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:29:00,2023-05-05 16:26:00,2023-05-05 15:20:00.000000000,2023-05-05 15:20:00.000000000,2023-05-05 16:26:00.000000000,4.0,Offered,0,1.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 12:42:00,2023-06-03 06:07:00,2023-05-05 13:19:00.000000000,2023-05-05 13:19:00.000000000,2023-05-05 17:58:00.000000000,5.0,Offered,0,3.0,1.0,316.0,316.0,316.0,316.0,316.0,316.0,Claims
Endorsements,Pending,Low,Closed Ticket,2023-05-05 12:43:00,2023-05-09 18:32:00,2023-05-05 13:28:00.000000000,2023-05-05 13:19:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0.0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,6109.0,3229.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 12:50:00,2023-05-05 20:02:00,2023-05-05 15:20:00.000000000,2023-05-05 15:20:00.000000000,2023-05-05 20:02:00.000000000,7.0,Offered,0,0.0,1852.1139498432601,432.0,432.0,432.0,432.0,431.0,431.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 12:50:00,2023-06-03 06:07:00,2023-05-05 13:21:00.000000000,2023-05-05 13:21:00.000000000,2023-05-05 16:17:00.000000000,3.0,Offered,0,3.0,1.0,207.0,207.0,207.0,207.0,207.0,207.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-05 12:54:00,2023-06-07 06:42:00,2023-05-05 12:54:00.000000000,2023-05-05 12:54:00.000000000,2023-05-11 13:03:00.000000000,144.0,Offered,0,1.0,4329.0,8649.0,4329.0,8649.0,4329.0,0.0,0.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-05 13:01:00,2023-05-30 16:40:00,2023-05-05 15:21:00.000000000,2023-05-05 15:21:00.000000000,2023-05-30 16:40:00.000000000,514.5,Offered,0,5.0,153.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-05 13:04:00,2023-06-14 12:36:00,2023-05-05 13:04:00.000000000,2023-05-05 13:04:00.000000000,2023-05-25 11:34:00.000000000,479.0,Offered,0,3.0,2862.0,24874.0,12791.5,28710.0,14310.0,28709.0,14129.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 13:07:00,2023-05-09 20:23:00,2023-05-05 15:21:00.000000000,2023-05-05 15:21:00.000000000,2023-05-09 20:23:00.000000000,103.0,Offered,0,0.0,1852.1139498432601,6197.0,3317.0,6197.0,3317.0,6197.0,3317.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 13:16:00,2023-06-05 05:59:00,2023-05-05 15:21:00.000000000,2023-05-05 15:21:00.000000000,2023-05-08 01:46:00.000000000,61.0,Offered,0,0.0,1852.1139498432601,3630.0,1904.0,3630.0,1904.0,3630.0,1904.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 13:22:00,2023-06-04 06:02:00,2023-05-05 13:23:00.000000000,2023-05-05 13:23:00.000000000,2023-05-06 19:38:00.000000000,30.0,Offered,0,1.0,1095.0,1815.0,1095.0,1815.0,1095.0,1815.0,1095.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-05 13:23:00,2023-06-03 06:07:00,2023-05-05 13:23:00.000000000,2023-05-05 13:23:00.000000000,2023-05-05 13:23:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-05 13:27:00,2023-06-03 06:07:00,2023-05-05 13:27:00.000000000,2023-05-05 13:27:00.000000000,2023-05-05 13:27:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 13:32:00,2023-06-03 06:07:00,2023-05-05 14:25:00.000000000,2023-05-05 14:25:00.000000000,2023-05-05 17:22:00.000000000,4.0,Offered,0,1.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 13:36:00,2023-06-07 06:42:00,2023-05-05 14:26:00.000000000,2023-05-05 14:26:00.000000000,2023-05-11 12:22:00.000000000,143.0,Offered,0,3.0,1011.0,8566.0,4246.0,8566.0,4246.0,8565.0,4245.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 13:41:00,2023-06-13 14:38:00,2023-05-05 15:21:00.000000000,2023-05-05 15:21:00.000000000,2023-05-24 13:47:00.000000000,456.0,Offered,0,3.0,137.0,24874.0,12791.5,27367.0,13687.0,27368.0,13688.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 13:41:00,2023-06-03 06:07:00,2023-05-05 15:22:00.000000000,2023-05-05 15:22:00.000000000,2023-05-05 18:19:00.000000000,5.0,Offered,0,1.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 13:41:00,2023-06-07 06:42:00,2023-05-05 14:26:00.000000000,2023-05-05 14:26:00.000000000,2023-05-10 12:08:00.000000000,118.0,Offered,0,6.0,126.0,7107.0,3507.0,7107.0,3507.0,7107.0,3507.0,Is my treatment covered (IMTC)
Support,Closed,Low,Mail,2023-05-05 13:43:00,2023-06-05 05:59:00,2023-05-05 14:27:00.000000000,2023-05-05 14:27:00.000000000,2023-05-07 13:09:00.000000000,47.0,3,0,3.0,53.0,2846.0,1406.0,2846.0,1406.0,2846.0,1406.0,Claims
Support,Closed,Low,Internal Communication,2023-05-05 13:53:00,2023-06-03 06:07:00,2023-05-05 14:28:00.000000000,2023-05-05 14:28:00.000000000,2023-05-05 17:44:00.000000000,4.0,Offered,0,2.0,1.0,231.0,231.0,231.0,231.0,232.0,232.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 13:56:00,2023-06-06 06:11:00,2023-05-05 14:28:00.000000000,2023-05-05 14:28:00.000000000,2023-05-08 11:49:00.000000000,70.0,Offered,0,2.0,94.0,4193.0,2033.0,4193.0,2033.0,4193.0,2033.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 13:58:00,2023-06-04 06:02:00,2023-05-05 14:29:00.000000000,2023-05-05 14:29:00.000000000,2023-05-06 17:59:00.000000000,28.0,Offered,0,1.0,962.0,1682.0,962.0,1682.0,962.0,1682.0,962.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 13:58:00,2023-06-04 06:02:00,2023-05-05 14:29:00.000000000,2023-05-05 14:29:00.000000000,2023-05-06 15:09:00.000000000,25.0,Offered,0,3.0,1.0,1511.0,791.0,1511.0,791.0,1511.0,791.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 14:00:00,2023-06-12 13:38:00,2023-05-05 14:30:00.000000000,2023-05-05 14:30:00.000000000,2023-05-23 12:41:00.000000000,431.0,Offered,0,3.0,57.0,24874.0,12791.5,25842.0,12882.0,19823.0,9779.0,Others
Reimbursement Claims,Open,Low,Mail,2023-05-05 14:00:00,2023-06-15 10:46:00,2023-05-05 15:22:00.000000000,2023-05-05 15:22:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,1860.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Onboardings,Solved,Low,Mail,2023-05-05 14:05:00,2023-06-16 17:53:00,2023-05-05 17:55:00.000000000,2023-05-05 17:55:00.000000000,2023-06-16 17:53:00.000000000,514.5,Offered,0,6.0,230.0,24874.0,12791.5,30808.5,15526.0,8679.0,5079.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 14:06:00,2023-06-03 06:07:00,2023-05-05 14:30:00.000000000,2023-05-05 14:30:00.000000000,2023-05-05 15:59:00.000000000,2.0,Offered,0,4.0,48.0,113.0,113.0,113.0,113.0,114.0,114.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-05 14:08:00,2023-05-09 11:03:00,2023-05-09 11:03:00.000000000,2023-05-08 16:02:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0.0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,4433.0,2273.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 14:17:00,2023-06-03 06:06:00,2023-05-05 14:35:00.000000000,2023-05-05 14:35:00.000000000,2023-05-05 16:47:00.000000000,3.0,Offered,0,2.0,55.0,150.0,150.0,150.0,150.0,150.0,150.0,Others
Support,Closed,Low,Mail,2023-05-05 14:19:00,2023-06-11 21:37:00,2023-05-05 14:35:00.000000000,2023-05-05 14:35:00.000000000,2023-05-22 21:10:00.000000000,415.0,Offered,0,1.0,61.0,24874.0,12641.0,24891.0,12641.0,24891.0,12640.0,Claims
Support,Closed,Low,Mail,2023-05-05 14:20:00,2023-06-07 06:09:00,2023-05-05 14:35:00.000000000,2023-05-05 14:35:00.000000000,2023-05-09 09:55:00.000000000,92.0,Offered,0,2.0,67.0,5495.0,2615.0,5495.0,2615.0,5496.0,2616.0,Claims
Support,Closed,Low,Internal Communication,2023-05-05 14:24:00,2023-06-04 06:02:00,2023-05-05 14:36:00.000000000,2023-05-05 14:36:00.000000000,2023-05-06 14:39:00.000000000,24.0,Offered,0,1.0,735.0,1455.0,735.0,1455.0,735.0,1455.0,735.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 14:27:00,2023-06-18 08:33:00,2023-05-05 15:24:00.000000000,2023-05-05 15:24:00.000000000,2023-05-29 07:39:00.000000000,514.5,Offered,0,4.0,1833.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 14:32:00,2023-06-03 06:09:00,2023-05-05 14:38:00.000000000,2023-05-05 14:38:00.000000000,2023-05-05 17:35:00.000000000,3.0,Offered,0,1.0,183.0,183.0,183.0,183.0,183.0,184.0,184.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-05 14:34:00,2023-05-30 13:43:00,2023-05-05 15:24:00.000000000,2023-05-05 15:24:00.000000000,2023-05-30 13:43:00.000000000,514.5,Offered,0,6.0,124.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Support,Closed,Low,Mail,2023-05-05 14:34:00,2023-06-07 06:42:00,2023-05-05 14:35:00.000000000,2023-05-05 14:35:00.000000000,2023-05-13 10:46:00.000000000,188.0,Offered,0,4.0,19.0,11292.0,5532.0,11292.0,5532.0,11292.0,5532.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-05 14:40:00,2023-06-03 06:09:00,2023-05-05 14:40:00.000000000,2023-05-05 14:40:00.000000000,2023-05-05 14:40:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-05-05 14:42:00,2023-06-19 06:45:00,2023-05-05 15:24:00.000000000,2023-05-05 15:24:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,125.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Support,Closed,Low,Mail,2023-05-05 14:48:00,2023-06-04 06:02:00,2023-05-05 15:15:00.000000000,2023-05-05 15:15:00.000000000,2023-05-06 14:52:00.000000000,24.0,4,0,2.0,54.0,1444.0,724.0,1444.0,724.0,1444.0,724.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 14:48:00,2023-06-06 06:11:00,2023-05-05 15:15:00.000000000,2023-05-05 15:15:00.000000000,2023-05-08 17:52:00.000000000,75.0,Offered,0,1.0,159.0,4504.0,2344.0,4504.0,2344.0,4504.0,2344.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-05 14:59:00,2023-05-05 15:25:00,2023-05-05 15:25:00.000000000,2023-05-05 15:25:00.000000000,2023-05-05 15:25:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,26.0,26.0,26.0,26.0,26.0,26.0,Claims
Support,Closed,Low,Mail,2023-05-05 15:03:00,2023-06-07 06:42:00,2023-05-08 20:44:00.000000000,2023-05-05 15:17:00.000000000,2023-05-10 22:19:00.000000000,127.0,Offered,0,3.0,1004.0,7636.0,3956.0,7636.0,3956.0,7637.0,3957.0,Is my treatment covered (IMTC)
Support,Closed,Urgent,Internal Communication,2023-05-05 15:07:00,2023-06-05 05:59:00,2023-05-15 11:22:00.000000000,2023-05-05 15:18:00.000000000,2023-05-07 18:19:00.000000000,51.0,Offered,0,3.0,28.0,3071.0,1631.0,3071.0,1631.0,3071.0,1631.0,Not Fill
Reimbursement Claims,Open,Low,Closed Ticket,2023-05-05 15:12:00,2023-06-19 06:45:00,2023-05-05 15:25:00.000000000,2023-05-05 15:25:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,5.0,4329.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 15:13:00,2023-06-03 06:09:00,2023-05-05 18:03:00.000000000,2023-05-05 18:03:00.000000000,2023-05-05 18:03:00.000000000,3.0,Offered,0,1.0,169.0,170.0,170.0,170.0,170.0,170.0,170.0,Not Fill
Support,Closed,Low,Closed Ticket,2023-05-05 15:18:00,2023-06-07 06:42:00,2023-05-05 15:20:00.000000000,2023-05-05 15:20:00.000000000,2023-05-11 10:17:00.000000000,139.0,Offered,0,6.0,29.0,8338.0,4018.0,8338.0,4018.0,8338.0,4018.0,HR Queries
Support,Closed,Low,Internal Communication,2023-05-05 15:19:00,2023-06-03 06:09:00,2023-05-05 15:21:00.000000000,2023-05-05 15:21:00.000000000,2023-05-05 15:36:00.000000000,0.0,Offered,0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-05-05 15:30:00,2023-06-08 16:35:00,2023-05-05 15:30:00.000000000,2023-05-05 15:30:00.000000000,2023-05-19 16:27:00.000000000,337.0,Offered,0,2.0,1770.0,20217.0,9777.0,20217.0,9777.0,20217.0,10137.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 15:37:00,2023-05-05 17:28:00,2023-05-05 17:20:00.000000000,2023-05-05 17:20:00.000000000,2023-05-05 17:28:00.000000000,2.0,Offered,0,1.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 15:38:00,2023-06-07 06:09:00,2023-05-05 15:42:00.000000000,2023-05-05 15:42:00.000000000,2023-05-09 10:21:00.000000000,91.0,Offered,0,2.0,11.0,5443.0,2563.0,5443.0,2563.0,5442.0,2563.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 15:43:00,2023-06-14 11:33:00,2023-05-05 15:55:00.000000000,2023-05-05 15:55:00.000000000,2023-05-25 11:26:00.000000000,476.0,Offered,0,2.0,1304.0,24874.0,12791.5,28542.0,14142.0,28543.0,14143.0,Not Fill
Reimbursement Claims,Solved,Low,Mail,2023-05-05 16:09:00,2023-06-01 13:08:00,2023-05-05 17:20:00.000000000,2023-05-05 17:20:00.000000000,2023-06-01 13:08:00.000000000,514.5,Offered,0,6.0,110.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Onboardings,Closed,Low,Mail,2023-05-05 16:16:00,2023-06-06 06:11:00,2023-05-08 15:58:00.000000000,2023-05-08 15:58:00.000000000,2023-05-08 16:26:00.000000000,72.0,Offered,0,2.0,33.0,4329.0,2169.0,4329.0,2169.0,4330.0,2170.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 16:24:00,2023-06-07 06:09:00,2023-05-05 16:51:00.000000000,2023-05-05 16:51:00.000000000,2023-05-09 14:30:00.000000000,94.0,4,0,3.0,46.0,5646.0,2766.0,5646.0,2766.0,5646.0,2766.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 16:25:00,2023-06-07 06:42:00,2023-05-16 10:14:00.000000000,2023-05-05 17:21:00.000000000,2023-05-16 20:24:00.000000000,268.0,Offered,0,2.0,1942.0,16079.0,8159.0,16079.0,8159.0,16080.0,8160.0,Not Fill
Onboardings,Closed,Low,Mail,2023-05-05 16:26:00,2023-06-06 06:11:00,2023-05-08 15:57:00.000000000,2023-05-08 15:57:00.000000000,2023-05-08 16:26:00.000000000,72.0,Offered,0,1.0,24.0,4321.0,2161.0,4321.0,2161.0,4321.0,2161.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 16:33:00,2023-06-07 06:42:00,2023-05-05 17:22:00.000000000,2023-05-05 17:22:00.000000000,2023-05-14 15:23:00.000000000,215.0,Offered,0,2.0,1706.0,12890.0,6410.0,12890.0,6410.0,12890.0,6411.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 16:38:00,2023-05-08 09:03:00,2023-05-05 17:22:00.000000000,2023-05-05 17:22:00.000000000,2023-05-08 09:03:00.000000000,64.0,Offered,0,0.0,1852.1139498432601,3865.0,1705.0,3865.0,1705.0,3865.0,1705.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 16:40:00,2023-06-07 16:36:00,2023-05-05 16:53:00.000000000,2023-05-05 16:53:00.000000000,2023-05-18 15:44:00.000000000,311.0,Offered,0,2.0,60.0,18664.0,9304.0,18664.0,9304.0,18664.0,9304.0,Health ID
Endorsements,Closed,Low,OutBound,2023-05-05 16:47:00,2023-06-03 06:09:00,2023-05-05 16:47:00.000000000,2023-05-05 16:47:00.000000000,2023-05-05 16:47:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 16:48:00,2023-06-07 06:42:00,2023-05-05 17:29:00.000000000,2023-05-05 17:29:00.000000000,2023-05-10 21:00:00.000000000,124.0,Offered,0,1.0,1878.0,7452.0,3851.0,7452.0,3851.0,7452.0,3851.0,Not Fill
Endorsements,Pending,Low,Mail,2023-05-05 16:56:00,2023-05-25 12:29:00,2023-05-08 15:57:00.000000000,2023-05-08 15:57:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,3.0,22.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,19094.0,9585.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-05-05 16:57:00,2023-06-03 06:09:00,2023-05-05 16:57:00.000000000,2023-05-05 16:57:00.000000000,2023-05-05 16:57:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-05-05 16:57:00,2023-06-14 20:36:00,2023-05-05 17:29:00.000000000,2023-05-05 17:29:00.000000000,2023-05-25 19:50:00.000000000,483.0,Offered,0,2.0,3104.0,24874.0,12791.5,28973.0,14573.0,28951.5,14575.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 17:01:00,2023-06-03 06:09:00,2023-05-05 17:12:00.000000000,2023-05-05 17:12:00.000000000,2023-05-05 20:21:00.000000000,3.0,Offered,0,2.0,1.0,199.0,199.0,199.0,199.0,199.0,199.0,Not Fill
Support,Closed,Urgent,Internal Communication,2023-05-05 17:03:00,2023-06-07 06:09:00,2023-05-05 17:40:00.000000000,2023-05-05 17:09:00.000000000,2023-05-09 17:03:00.000000000,96.0,Offered,0,4.0,11.0,5760.0,2880.0,5760.0,2880.0,5759.0,2879.0,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 17:06:00,2023-06-04 06:02:00,2023-05-05 17:13:00.000000000,2023-05-05 17:13:00.000000000,2023-05-06 11:52:00.000000000,19.0,Offered,0,2.0,19.0,1126.0,406.0,1126.0,406.0,1127.0,407.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 17:20:00,2023-06-07 06:09:00,2023-05-05 17:39:00.000000000,2023-05-05 17:39:00.000000000,2023-05-09 21:31:00.000000000,100.0,Offered,0,2.0,30.0,6011.0,3099.0,6011.0,3099.0,6011.0,3099.0,Not Fill
Reimbursement Claims,Solved,Low,OutBound,2023-05-05 17:24:00,2023-06-12 11:53:00,2023-05-05 17:24:00.000000000,2023-05-05 17:24:00.000000000,2023-06-12 11:53:00.000000000,514.5,Offered,0,6.0,2595.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-05-05 17:32:00,2023-06-19 06:45:00,2023-05-05 18:23:00.000000000,2023-05-05 18:23:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,207.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Support,Closed,Low,Internal Communication,2023-05-05 18:10:00,2023-06-04 06:02:00,2023-05-06 12:59:00.000000000,2023-05-06 12:59:00.000000000,2023-05-06 16:33:00.000000000,22.0,Offered,0,4.0,416.0,1343.0,623.0,1343.0,623.0,1343.0,623.0,Claims
Support,Closed,Low,Mail,2023-05-05 18:15:00,2023-06-07 06:42:00,2023-05-06 13:00:00.000000000,2023-05-06 13:00:00.000000000,2023-05-15 19:14:00.000000000,241.0,Offered,0,6.0,410.0,14459.0,7259.0,14459.0,7259.0,14460.0,7259.0,Is my treatment covered (IMTC)
Support,Closed,Low,Internal Communication,2023-05-05 18:34:00,2023-06-07 06:42:00,2023-05-06 13:07:00.000000000,2023-05-06 13:07:00.000000000,2023-05-10 20:59:00.000000000,122.0,Offered,0,1.0,754.0,7345.0,3745.0,7345.0,3745.0,7345.0,3745.0,Not Fill
Support,Closed,Low,Mail,2023-05-05 18:41:00,2023-06-05 05:59:00,2023-05-06 13:22:00.000000000,2023-05-06 13:22:00.000000000,2023-05-07 17:46:00.000000000,47.0,Offered,0,3.0,428.0,2824.0,1384.0,2824.0,1384.0,2824.0,1384.0,Claims
Support,Closed,Low,Mail,2023-05-05 18:42:00,2023-06-05 05:59:00,2023-05-06 13:01:00.000000000,2023-05-06 13:01:00.000000000,2023-05-07 19:02:00.000000000,48.0,Offered,0,2.0,426.0,2900.0,1460.0,2900.0,1460.0,2900.0,1460.0,Super Top-up (STU)
Reimbursement Claims,Closed,Low,Mail,2023-05-05 18:48:00,2023-05-15 14:39:00,2023-05-08 08:37:00.000000000,2023-05-08 08:37:00.000000000,2023-05-15 14:39:00.000000000,236.0,Offered,0,2.0,1726.0,14151.0,6951.0,14151.0,6951.0,14151.0,6950.0,Not Fill
